Version,CommitId,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AggregateDefinition.java",4,0,4,0,1,,,,,1,0,0,5,,5,5,4,5,,5,0,0,0,,51,6,28,14,8,17,,15,21,13,8,,1,,0,,,"0,61",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AggregateIndexHandler.java",36,3,32,0,5,,,,,1,0,0,3,,3,3,0,3,,0,1,1,1,,158,18,118,56,71,22,,82,98,50,71,,8,,4,,,"0,19",15,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AggregateStatsCache.java",18,0,15,3,3,,,,,6,1,2,27,,27,26,30,27,,5,5,0,17,,573,37,414,144,247,122,,219,296,133,200,,12,,6,,,"0,29",70,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AggregationDesc.java",5,0,5,0,1,,,,,1,0,1,17,,17,17,7,17,,0,0,0,17,,158,25,110,40,48,23,,50,76,37,40,,4,,2,,,"0,21",24,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AllVectorTypesRecord.java",36,5,16,15,1,,,,,1,0,2,1,,1,1,12,1,,0,0,0,1,,100,15,48,21,27,37,,28,30,18,12,,1,,0,,,"0,77",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Allocator.java",3,0,3,0,1,,,,,2,0,1,1,,6,6,0,6,,5,0,0,1,,53,5,15,11,2,33,,9,12,11,1,,1,,0,,,"2,20",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlreadyExistsException.java",7,0,6,1,2,,,,,6,3,5,38,,36,35,4,38,,1,2,0,35,,395,63,307,104,148,28,,136,210,91,132,,5,,3,,,"0,09",67,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterDatabaseDesc.java",3,0,3,0,1,,,,,2,0,1,13,,11,13,6,13,,0,0,0,13,,98,18,55,28,16,25,,25,37,22,15,,1,,0,,,"0,45",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterHandler.java",0,0,0,0,0,,,,,1,0,0,0,,4,4,0,4,,0,0,0,4,,130,7,25,24,0,98,,13,14,14,0,,0,,0,,,"3,92",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterIndexDesc.java",5,0,3,3,1,,,,,2,0,1,14,,12,14,7,14,,0,0,0,14,,132,18,54,30,12,61,,22,35,24,11,,1,,0,,,"1,13",12,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterIndexEvent.java",4,0,4,0,1,,,,,1,0,0,3,,3,3,2,3,,0,0,0,3,,43,7,19,10,5,17,,10,14,9,5,,1,,0,,,"0,89",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterPartitionEvent.java",7,0,4,3,1,,,,,1,0,0,4,,4,4,3,4,,0,0,0,4,,61,8,25,13,7,28,,14,19,12,7,,1,,0,,,"1,12",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterPartitionMessage.java",5,0,5,0,2,,,,,1,0,0,2,,4,4,0,4,,0,0,1,3,,43,7,15,8,4,21,,8,13,7,6,,3,,1,,,"1,40",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterPartitionReplicationTask.java",12,1,11,0,1,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,88,13,57,18,37,19,,21,26,18,10,,1,,0,,,"0,33",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterTableAlterPartDesc.java",4,0,3,1,1,,,,,1,0,0,6,,6,6,2,6,,0,0,0,6,,56,9,25,11,7,22,,11,18,11,7,,1,,0,,,"0,88",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterTableDesc.java",6,0,4,3,1,,,,,3,1,2,85,,81,84,61,85,,0,1,0,84,,738,90,384,165,144,264,,186,269,134,136,,2,,1,,,"0,69",82,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterTableEvent.java",6,0,4,2,1,,,,,1,0,0,3,,3,3,2,3,,0,0,0,3,,48,7,18,9,5,23,,10,14,9,5,,1,,0,,,"1,28",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterTableExchangePartition.java",4,0,4,0,1,,,,,1,0,0,7,,7,7,3,7,,0,0,0,7,,67,14,33,15,10,20,,16,24,14,10,,1,,0,,,"0,61",7,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterTableMessage.java",4,0,4,0,2,,,,,1,0,0,2,,3,3,0,3,,0,0,1,2,,37,4,12,6,3,21,,5,9,5,4,,2,,1,,,"1,75",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterTablePartMergeFilesDesc.java",4,0,3,0,1,,,,,1,0,0,13,,13,13,6,13,,0,0,0,13,,105,21,61,33,16,24,,29,43,29,15,,1,,0,,,"0,39",13,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterTableReplicationTask.java",12,0,12,0,1,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,85,8,59,20,38,19,,23,28,20,12,,1,,0,,,"0,32",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterTableSimpleDesc.java",6,0,4,2,1,,,,,1,0,0,10,,10,10,4,10,,0,0,0,10,,102,16,51,22,17,35,,24,36,20,16,,2,,1,,,"0,69",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlternateFailurePreListener.java",6,1,5,0,1,,,,,1,1,2,3,,3,2,0,3,,0,0,0,3,,62,9,27,15,9,26,,15,20,13,7,,2,,1,,,"0,96",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AmbiguousMethodException.java",16,0,6,10,1,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,51,6,13,8,4,32,,6,8,7,1,,1,,0,,,"2,46",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AnalyzeCommandUtils.java",9,0,9,0,2,,,,,1,3,0,3,,3,0,0,3,,0,0,0,3,,57,5,35,19,16,18,,20,27,18,15,,3,,2,,,"0,51",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AnnotateOpTraitsProcCtx.java",4,0,4,0,1,,,,,1,0,0,5,,5,5,2,5,,0,0,0,5,,55,10,28,12,9,17,,13,20,12,8,,2,,1,,,"0,61",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AnnotateStatsProcCtx.java",4,0,4,0,1,,,,,1,0,0,7,,7,7,3,7,,0,0,0,7,,65,12,36,16,12,17,,17,26,16,10,,2,,1,,,"0,47",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AnnotateWithOpTraits.java",41,4,32,5,1,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,96,10,60,35,29,26,,44,46,33,18,,1,,0,,,"0,43",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AnnotateWithStatistics.java",35,4,26,5,1,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,82,9,51,32,23,22,,38,40,30,15,,1,,0,,,"0,43",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AnnotationUtils.java",5,0,5,0,1,,,,,1,2,0,2,,2,0,0,2,,0,0,0,2,,39,5,15,6,4,19,,5,10,6,4,,1,,0,,,"1,27",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AnonymousAuthenticationProviderImpl.java",4,0,3,1,1,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,33,5,7,5,0,21,,2,4,4,0,,1,,0,,,"3,00",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AppConfig.java",5,0,4,1,1,,,,,3,4,53,45,,43,41,2,45,,0,7,0,38,,415,36,292,151,188,88,,177,252,146,123,,8,,4,,,"0,30",67,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AppMasterEventDesc.java",3,0,3,0,1,,,,,1,0,0,7,,7,7,3,7,,0,0,0,7,,63,13,32,18,6,18,,12,20,14,6,,1,,0,,,"0,56",7,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AppMasterEventOperator.java",11,1,9,1,2,,,,,1,1,0,9,,9,8,4,9,,0,0,2,7,,160,25,108,49,48,27,,58,77,42,40,,6,,3,,,"0,25",18,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AppMasterEventProcessor.java",21,2,17,2,2,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,63,8,31,20,12,24,,22,25,18,9,,2,,1,,,"0,77",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ArchiveDesc.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,27,3,3,2,0,21,,1,2,2,0,,0,,0,,,"7,00",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ArchiveUtils.java",20,1,13,7,3,,,,,3,7,2,12,,12,5,4,12,,0,1,0,11,,325,27,188,69,104,110,,93,136,70,86,,10,,3,,,"0,59",37,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ArchiveWork.java",2,0,2,0,1,,,,,2,0,1,5,,3,5,3,5,,0,0,0,5,,50,10,19,13,3,21,,8,12,10,2,,1,,0,,,"1,11",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Arguments.java",14,1,10,4,2,,,,,1,0,0,11,,11,11,6,11,,1,0,0,10,,206,24,125,31,77,57,,53,76,33,46,,5,,2,,,"0,46",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ArrayWritableObjectInspector.java",10,1,9,0,3,,,,,2,0,0,18,,18,18,8,18,,0,1,0,17,,260,33,202,77,105,25,,104,154,65,97,,19,,2,,,"0,12",49,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AttemptRegistrationListener.java",0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,24,5,6,5,0,13,,4,5,5,0,,0,,0,,,"2,17",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AuthenticationProviderFactory.java",4,0,4,0,2,,,,,2,2,0,7,,5,5,5,7,,1,1,0,5,,71,9,42,16,16,20,,13,26,11,15,,5,,2,,,"0,48",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AuthorizationException.java",6,0,3,3,1,,,,,1,0,1,4,,4,4,0,4,,0,0,0,4,,55,7,16,7,5,32,,6,11,7,4,,1,,0,,,"2,00",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AuthorizationFactory.java",13,1,13,0,2,,,,,4,1,0,4,,5,4,0,5,,1,1,0,3,,78,9,52,20,21,17,,19,31,17,15,,4,,2,,,"0,33",9,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AuthorizationMetaStoreFilterHook.java",7,0,7,0,2,,,,,1,0,1,7,,7,7,0,7,,0,4,0,3,,101,14,63,30,29,24,,34,49,30,27,,3,,1,,,"0,38",12,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AuthorizationParseUtils.java",9,0,9,0,3,,,,,1,3,0,3,,3,0,0,3,,0,1,0,2,,66,7,38,16,19,21,,22,29,17,16,,4,,1,,,"0,55",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AuthorizationPreEventListener.java",14,0,13,1,3,,,,,9,0,5,26,,26,26,0,26,,0,15,4,7,,462,39,382,108,233,42,,147,229,100,151,,16,,4,,,"0,11",87,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AuthorizationTestUtil.java",7,0,4,3,1,,,,,2,4,0,6,,6,2,1,6,,0,3,0,3,,94,11,42,25,11,41,,26,34,25,11,,1,,0,,,"0,98",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AuthorizationUtils.java",16,0,13,3,4,,,,,1,14,0,14,,14,0,0,14,,0,1,0,13,,293,21,210,64,124,63,,95,133,59,86,,9,,2,,,"0,30",56,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AutoProgressor.java",10,0,7,2,2,,,,,3,0,0,7,,7,7,9,7,,2,0,0,5,,141,19,71,31,32,51,,36,50,27,26,,2,,1,,,"0,72",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvgPartitionSizeBasedBigTableSelectorForAutoSMJ.java",63,8,52,5,11,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,112,14,74,35,40,26,,44,57,32,30,,11,,4,,,"0,35",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroContainerInputFormat.java",6,0,6,0,1,,,,,1,0,0,3,,3,3,1,3,,0,0,1,2,,58,6,35,25,6,17,,20,26,21,6,,2,,1,,,"0,49",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroContainerOutputFormat.java",10,1,9,1,2,,,,,2,0,1,7,,7,7,4,7,,0,1,0,6,,145,18,101,62,35,27,,58,74,52,31,,5,,3,,,"0,27",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroDeserializer.java",24,2,19,4,5,,,,,2,0,2,13,,13,13,7,13,,0,8,0,5,,429,40,305,124,190,91,,173,224,115,146,,18,,5,,,"0,30",62,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroGenericRecordReader.java",13,1,10,2,3,,,,,1,0,1,10,,10,10,6,10,,0,2,0,8,,202,25,139,62,61,39,,76,101,55,55,,8,,4,,,"0,28",25,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroGenericRecordWritable.java",6,0,5,0,1,,,,,1,0,0,12,,12,12,4,12,,0,0,0,12,,144,21,89,48,38,34,,59,72,45,36,,1,,0,,,"0,38",12,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroGenericRecordWriter.java",5,0,5,0,1,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,54,8,26,15,7,20,,13,18,13,5,,2,,1,,,"0,77",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroHBaseValueFactory.java",15,2,10,4,2,,,,,1,0,0,7,,7,7,2,7,,0,3,0,4,,161,22,90,40,40,49,,46,64,35,32,,4,,2,,,"0,54",17,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroLazyObjectInspector.java",30,5,18,7,4,,,,,1,0,1,14,,14,14,2,14,,0,8,0,6,,503,90,287,105,170,126,,146,204,95,136,,14,,4,,,"0,44",55,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroObjectInspectorException.java",3,0,3,0,1,,,,,1,0,1,4,,4,4,0,4,,0,0,0,4,,43,7,16,7,5,20,,6,11,7,4,,1,,0,,,"1,25",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroObjectInspectorGenerator.java",11,1,10,0,2,,,,,1,2,0,10,,10,8,4,10,,0,4,0,6,,172,24,121,46,71,27,,69,92,51,51,,9,,2,,,"0,22",23,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroSchemaRetriever.java",10,0,3,7,1,,,,,1,0,0,2,,3,3,0,3,,0,0,0,3,,61,5,11,6,2,45,,5,8,6,2,,1,,0,,,"4,09",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroSerDe.java",11,1,10,1,2,,,,,1,1,16,14,,14,13,7,14,,0,4,0,10,,250,34,183,80,102,33,,95,122,65,65,,5,,2,,,"0,18",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroSerdeException.java",3,0,3,0,1,,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,39,6,16,7,4,17,,6,11,7,4,,1,,0,,,"1,06",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroSerdeUtils.java",10,0,8,2,2,,,,,2,12,10,16,,14,4,8,16,,1,0,1,14,,263,30,175,86,95,58,,98,127,76,73,,9,,2,,,"0,33",29,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroSerializer.java",16,1,14,0,3,,,,,4,0,1,13,,13,13,4,13,,0,8,2,3,,301,35,227,101,142,40,,141,172,103,113,,11,,2,,,"0,18",39,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroStorageFormatDescriptor.java",4,0,4,0,1,,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,48,5,26,17,4,17,,12,17,13,4,,1,,0,,,"0,65",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BRoundWithNumDigitsDoubleToDouble.java",3,0,3,0,1,,,,,1,0,1,3,,3,3,0,3,,0,0,0,3,,42,7,16,9,4,19,,6,10,7,3,,1,,0,,,"1,19",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BadParam.java",3,0,3,0,1,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,30,2,7,4,1,21,,3,5,4,1,,1,,0,,,"3,00",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BadSchemaException.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,21,1,3,2,0,17,,1,2,2,0,,0,,0,,,"5,67",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Base64TextInputFormat.java",8,0,7,1,2,,,,,2,1,0,13,,13,12,6,13,,1,0,0,12,,199,26,125,61,50,49,,62,83,48,42,,5,,2,,,"0,39",23,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Base64TextOutputFormat.java",12,1,11,1,2,,,,,2,0,0,5,,5,5,4,5,,0,0,0,5,,133,18,79,41,32,36,,46,58,34,28,,4,,2,,,"0,46",10,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseCharTypeInfo.java",4,0,4,0,1,,,,,1,1,1,8,,8,7,1,8,,0,0,0,8,,65,11,35,15,13,19,,15,24,13,12,,1,,0,,,"0,54",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseCharUtils.java",5,0,5,0,2,,,,,1,4,0,4,,4,0,0,4,,0,0,0,4,,53,7,29,14,8,17,,11,18,12,6,,2,,1,,,"0,59",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseProtocol.java",4,0,4,0,1,,,,,10,0,0,16,,16,16,17,16,,16,0,0,0,,169,46,104,49,28,19,,49,76,49,27,,2,,1,,,"0,18",18,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseScalarUdfTest.java",19,0,12,7,1,,,,,1,0,0,1,,4,4,0,4,,0,0,0,4,,95,10,35,30,10,50,,28,30,27,9,,1,,0,,,"1,43",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseSemanticAnalyzer.java",13,0,11,2,3,,,,,5,27,4,96,,95,70,38,97,,2,8,26,61,,1473,145,1118,338,674,223,,577,812,331,566,,21,,5,,,"0,20",252,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseStructObjectInspector.java",5,0,5,0,1,,,,,2,0,0,17,,17,17,5,17,,0,0,4,13,,140,24,95,44,31,21,,41,62,33,30,,3,,1,,,"0,22",20,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseTestQueries.java",12,0,7,5,2,,,,,1,0,0,1,,1,1,3,1,,0,0,1,0,,49,6,18,12,10,25,,11,14,10,7,,2,,1,,,"1,39",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseWork.java",5,0,4,1,1,,,,,1,0,1,23,,27,27,9,27,,0,0,0,27,,221,47,133,65,51,41,,68,99,62,47,,4,,2,,,"0,31",30,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BeeLine.java",13,1,10,2,3,,,,,3,9,16,122,,122,113,23,122,,81,9,3,29,,2179,318,1563,355,1033,327,,651,966,365,713,,12,,8,,,"0,21",324,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BeeLineCommandCompleter.java",9,1,9,1,2,,,,,1,1,0,2,,2,1,0,2,,0,0,0,2,,50,6,27,14,11,18,,21,26,16,13,,3,,2,,,"0,67",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BeeLineCompleter.java",10,0,8,2,2,,,,,1,0,0,2,,2,2,1,2,,1,0,0,1,,57,6,22,7,10,29,,8,13,7,6,,3,,2,,,"1,32",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BeeLineOpts.java",4,0,4,0,1,,,,,1,0,8,87,,87,87,38,87,,1,0,0,86,,571,107,426,176,198,38,,196,306,172,152,,4,,2,,,"0,09",109,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BeeLineSignalHandler.java",0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,35,5,5,4,0,25,,3,4,4,0,,0,,0,,,"5,00",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BigTableSelectorForAutoSMJ.java",0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,36,4,10,9,0,22,,6,7,7,0,,0,,0,,,"2,20",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BinaryColumnStatistics.java",0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,27,2,5,4,0,20,,3,4,4,0,,0,,0,,,"4,00",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BinaryColumnStatsAggregator.java",8,0,8,0,1,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,35,4,13,8,5,18,,8,10,7,5,,1,,0,,,"1,38",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BinaryColumnStatsData.java",10,0,9,1,2,,,,,6,3,12,53,,51,50,11,53,,1,2,0,50,,687,93,565,144,345,41,,280,404,126,294,,14,,3,,,"0,07",132,,,,,,,,,,,0,0,"0,00","0,00"
